ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9733765,HX383836,08/11/2014 09:50:00 PM,037XX W PALMER ST,560,ASSAULT,SIMPLE,APARTMENT,false,true,2525,25,35,22,08A,1151014,1914361,2014,02/04/2016 06:33:39 AM,41.920898273,-87.720567604,"(41.920898273, -87.720567604)"
6753390,HR170490,02/14/2009 05:15:00 PM,004XX W 72ND ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,732,7,17,68,26,1174420,1857183,2009,02/04/2016 06:33:39 AM,41.763506117,-87.636274287,"(41.763506117, -87.636274287)"
9263124,HW407998,08/14/2013 06:35:00 PM,109XX S MICHIGAN AVE,460,BATTERY,SIMPLE,STREET,true,false,513,5,9,49,08B,1178855,1832369,2013,02/04/2016 06:33:39 AM,41.695313622,-87.620772103,"(41.695313622, -87.620772103)"
7733091,HS540133,09/29/2010 05:00:00 PM,004XX E BOWEN AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,213,2,3,38,5,1179822,1877577,2010,02/04/2016 06:33:39 AM,41.819347317,-87.615851173,"(41.819347317, -87.615851173)"
7045316,HR449355,07/26/2009 10:30:00 AM,0000X E 111TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,513,5,9,49,14,1178308,1831371,2009,02/04/2016 06:33:39 AM,41.692587367,-87.622804979,"(41.692587367, -87.622804979)"
7725471,HS531190,09/24/2010 12:00:00 AM,008XX E 52ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2131,2,5,41,14,1182674,1870713,2010,02/04/2016 06:33:39 AM,41.800446142,-87.605602254,"(41.800446142, -87.605602254)"
8075754,HT306962,05/21/2011 12:45:00 PM,034XX S GILES AVE,560,ASSAULT,SIMPLE,OTHER,false,false,2112,2,2,35,08A,1178830,1882167,2011,02/04/2016 06:33:39 AM,41.831965309,-87.619350255,"(41.831965309, -87.619350255)"
2609957,HJ209594,02/27/2003 07:15:00 PM,013XX W WINONA ST,810,THEFT,OVER $500,STREET,false,false,2033,20,46,3,6,1166435,1934329,2003,04/15/2016 08:55:02 AM,41.975375021,-87.663334002,"(41.975375021, -87.663334002)"
2008901,HH213738,02/27/2002 07:00:00 PM,030XX W 40 PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,912,9,,,14,1156775,1877620,2002,04/15/2016 08:55:02 AM,41.819962293,-87.700395719,"(41.819962293, -87.700395719)"
2852938,HJ514369,07/23/2003 08:06:22 PM,005XX E BOWEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,false,false,213,2,4,38,14,1180601,1877601,2003,04/15/2016 08:55:02 AM,41.819395289,-87.612992786,"(41.819395289, -87.612992786)"
3016061,HJ712938,10/23/2003 01:40:00 PM,039XX W FERDINAND ST,820,THEFT,$500 AND UNDER,STREET,false,true,1122,11,27,23,6,1149822,1903044,2003,04/15/2016 08:55:02 AM,41.889866597,-87.725242073,"(41.889866597, -87.725242073)"
2612629,HJ213587,03/02/2003 08:11:21 AM,041XX S INDIANA AVE,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,214,2,3,38,5,1178285,1877619,2003,04/15/2016 08:55:02 AM,41.819497648,-87.621488166,"(41.819497648, -87.621488166)"
10463488,HZ202894,03/27/2016 09:55:00 AM,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2023,20,48,77,6,1168697,1934885,2016,04/03/2016 03:49:03 PM,41.976851852,-87.654999693,"(41.976851852, -87.654999693)"
7606274,HS410799,07/14/2010 07:00:00 PM,011XX N HARDING AVE,560,ASSAULT,SIMPLE,SIDEWALK,false,true,1112,11,27,23,08A,1149843,1907352,2010,02/04/2016 06:33:39 AM,41.901687786,-87.725052784,"(41.901687786, -87.725052784)"
7740158,HS548348,10/04/2010 08:20:00 PM,053XX W ROSCOE ST,810,THEFT,OVER $500,STREET,false,false,1634,16,38,15,6,1140149,1922087,2010,02/04/2016 06:33:39 AM,41.942305318,-87.760298764,"(41.942305318, -87.760298764)"
2574554,HJ162544,02/03/2003 10:05:00 AM,003XX W 64TH ST,560,ASSAULT,SIMPLE,STREET,false,false,722,7,20,68,08A,1175044,1862506,2003,04/15/2016 08:55:02 AM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
1493559,G234596,04/24/2001 07:25:00 PM,052XX N HARLEM AV,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1613,16,,,7,1127401,1934534,2001,08/17/2015 03:03:40 PM,41.976685568,-87.806873249,"(41.976685568, -87.806873249)"
7634656,HS438708,07/31/2010 11:15:00 AM,055XX S HERMITAGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,715,7,15,67,18,1165625,1867836,2010,02/04/2016 06:33:39 AM,41.792930383,-87.668207794,"(41.792930383, -87.668207794)"
3167415,HK166739,02/05/2004 07:05:00 AM,0000X W 111TH ST,820,THEFT,$500 AND UNDER,GAS STATION,false,false,513,5,34,49,6,1178009,1831364,2004,04/15/2016 08:55:02 AM,41.692574921,-87.623899875,"(41.692574921, -87.623899875)"
8216809,HT450648,08/16/2011 09:05:00 AM,077XX S INGLESIDE AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, BUILDING",false,false,624,6,8,69,26,1183899,1853859,2011,02/04/2016 06:33:39 AM,41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
3922222,HL295344,04/14/2005 06:15:00 PM,013XX W 107TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,2234,22,34,75,08B,1169296,1833559,2005,04/15/2016 08:55:02 AM,41.698790852,-87.655736425,"(41.698790852, -87.655736425)"
4179786,HL510085,07/26/2005 09:50:00 PM,009XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1833,18,42,8,6,1177322,1906785,2005,04/15/2016 08:55:02 AM,41.899552895,-87.624137033,"(41.899552895, -87.624137033)"
9263124,HW407998,08/14/2013 06:35:00 PM,109XX S MICHIGAN AVE,460,BATTERY,SIMPLE,STREET,true,false,513,5,9,49,08B,1178855,1832369,2013,02/04/2016 06:33:39 AM,41.695313622,-87.620772103,"(41.695313622, -87.620772103)"
5855666,HN664659,10/19/2007 09:00:00 AM,045XX W FULLERTON AVE,810,THEFT,OVER $500,STREET,false,false,2522,25,31,20,6,1145636,1915570,2007,04/15/2016 08:55:02 AM,41.924319639,-87.740297029,"(41.924319639, -87.740297029)"
6899648,HR305900,05/06/2009 10:00:00 AM,087XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,DRUG STORE,true,false,412,4,8,48,6,1188321,1847402,2009,02/04/2016 06:33:39 AM,41.736345716,-87.585636406,"(41.736345716, -87.585636406)"
7414821,HS215452,03/19/2010 10:15:00 AM,052XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,2132,2,4,41,6,1187625,1870835,2010,02/04/2016 06:33:39 AM,41.80066446,-87.587441769,"(41.80066446, -87.587441769)"
5922609,HN718200,11/20/2007 12:00:00 PM,056XX S ROCKWELL ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",true,false,824,8,16,63,08A,1160001,1867170,2007,04/15/2016 08:55:02 AM,41.791220341,-87.688848758,"(41.791220341, -87.688848758)"
4374193,HL669064,10/12/2005 04:00:00 PM,064XX S CALIFORNIA AVE,890,THEFT,FROM BUILDING,RESIDENCE,false,false,825,8,15,66,6,1158818,1861880,2005,04/15/2016 08:55:02 AM,41.776728093,-87.693330975,"(41.776728093, -87.693330975)"
4085362,HL425180,06/16/2005 07:15:21 PM,015XX W HOWARD ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,2422,24,49,1,08A,1164878,1950347,2005,04/15/2016 08:55:02 AM,42.019362081,-87.668602345,"(42.019362081, -87.668602345)"
2149221,HH396155,05/25/2002 05:35:00 PM,0000X N LEAVITT ST,460,BATTERY,SIMPLE,STREET,true,true,1332,12,2,28,08B,1161747,1900155,2002,04/15/2016 08:55:02 AM,41.881698683,-87.681528717,"(41.881698683, -87.681528717)"
8605570,HV279475,05/09/2012 10:30:00 PM,076XX N SHERIDAN RD,2027,NARCOTICS,POSS: CRACK,RESIDENTIAL YARD (FRONT/BACK),true,false,2422,24,49,1,18,1165467,1950780,2012,02/04/2016 06:33:39 AM,42.020537666,-87.666422486,"(42.020537666, -87.666422486)"
7271793,HR686696,12/12/2009 08:50:00 PM,016XX W HOWARD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2422,24,49,1,18,1164033,1950345,2009,02/04/2016 06:33:39 AM,42.019374559,-87.671711894,"(42.019374559, -87.671711894)"
2179676,HH431206,06/10/2002 10:30:00 AM,021XX E 87TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,412,4,8,45,08B,1191768,1847705,2002,04/15/2016 08:55:02 AM,41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
10378638,HZ114865,01/13/2016 09:45:00 PM,022XX W 47TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,931,9,12,61,14,1162194,1873465,2016,01/20/2016 04:06:43 PM,41.80844922,-87.680632184,"(41.80844922, -87.680632184)"
6052346,HP153282,01/31/2008 09:15:00 AM,019XX W LARCHMONT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1923,19,47,5,08B,1162802,1926237,2008,02/04/2016 06:33:39 AM,41.953247403,-87.67692175,"(41.953247403, -87.67692175)"
4282646,HL597734,09/07/2005 11:00:00 AM,020XX N BINGHAM ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1431,14,1,22,5,1158989,1913418,2005,04/15/2016 08:55:02 AM,41.9181505,-87.691291554,"(41.9181505, -87.691291554)"
4830974,HM442842,06/28/2006 06:35:00 PM,067XX S ABERDEEN ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,724,7,17,68,3,1170142,1860179,2006,04/15/2016 08:55:02 AM,41.771821578,-87.651867009,"(41.771821578, -87.651867009)"
3608257,HK701289,10/21/2004 06:00:00 PM,066XX S RHODES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,321,3,20,42,26,1181040,1861187,2004,04/15/2016 08:55:02 AM,41.774343725,-87.611887719,"(41.774343725, -87.611887719)"
8481453,HV158144,02/12/2012 08:00:00 PM,005XX E 73RD ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,323,3,6,69,6,1181040,1856731,2012,02/04/2016 06:33:39 AM,41.762116009,-87.612024708,"(41.762116009, -87.612024708)"
5591578,HN395796,06/10/2007 02:00:00 AM,033XX N LECLAIRE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1634,16,38,15,3,1141772,1921925,2007,04/15/2016 08:55:02 AM,41.941830847,-87.754337452,"(41.941830847, -87.754337452)"
4633672,HM232419,03/14/2006 03:00:00 PM,002XX W ADAMS ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,6,1174642,1899412,2006,04/15/2016 08:55:02 AM,41.879381337,-87.634201201,"(41.879381337, -87.634201201)"
6252564,HP316873,05/04/2008 04:44:00 PM,027XX W CERMAK RD,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1023,10,28,30,24,1158281,1889275,2008,02/04/2016 06:33:39 AM,41.851914393,-87.694553072,"(41.851914393, -87.694553072)"
6305643,HP395321,06/14/2008 06:35:00 PM,043XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2322,19,46,3,6,1168812,1929247,2008,02/04/2016 06:33:39 AM,41.96137851,-87.65474101,"(41.96137851, -87.65474101)"
8430496,HV108863,01/07/2012 06:25:00 PM,052XX N LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1623,16,45,11,14,1140747,1934375,2012,02/04/2016 06:33:39 AM,41.976013696,-87.757797476,"(41.976013696, -87.757797476)"
8521271,HV198248,03/13/2012 07:00:00 PM,053XX S CAMPBELL AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,923,9,14,63,6,1160614,1869008,2012,02/04/2016 06:33:39 AM,41.796251424,-87.6865503,"(41.796251424, -87.6865503)"
3997108,HL358622,05/15/2005 11:00:00 PM,010XX W 92ND PL,560,ASSAULT,SIMPLE,RESIDENCE,false,true,2222,22,21,73,08A,1170860,1843467,2005,04/15/2016 08:55:02 AM,41.725945987,-87.649721772,"(41.725945987, -87.649721772)"
8369133,HT600169,11/21/2011 10:00:00 PM,002XX E 136TH ST,810,THEFT,OVER $500,STREET,false,false,533,5,9,54,6,1180178,1815111,2011,02/04/2016 06:33:39 AM,41.647924938,-87.616453858,"(41.647924938, -87.616453858)"
4520953,HL819134,12/30/2005 03:00:00 PM,071XX S DAMEN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,735,7,17,67,26,1164260,1857261,2005,04/15/2016 08:55:02 AM,41.763940057,-87.673510641,"(41.763940057, -87.673510641)"
4659907,HM259377,03/29/2006 11:00:00 AM,013XX N ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,1433,14,1,24,26,1165480,1909088,2006,04/15/2016 08:55:02 AM,41.906132875,-87.667566751,"(41.906132875, -87.667566751)"
2580598,HJ166790,02/03/2003 10:00:00 AM,010XX N PARKSIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1511,15,29,25,08B,1138494,1906373,2003,04/15/2016 08:55:02 AM,41.899214544,-87.766763308,"(41.899214544, -87.766763308)"
3474335,HK532298,08/02/2004 05:46:41 PM,084XX S ASHLAND AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,614,6,18,71,16,1167142,1848795,2004,04/15/2016 08:55:02 AM,41.740647026,-87.663189117,"(41.740647026, -87.663189117)"
4953153,HM567114,08/24/2006 01:00:00 PM,071XX S MAPLEWOOD AVE,890,THEFT,FROM BUILDING,RESIDENCE,false,false,832,8,18,66,6,1160612,1857125,2006,04/15/2016 08:55:02 AM,41.763642864,-87.686885223,"(41.763642864, -87.686885223)"
9948642,HY137507,02/02/2015 04:30:00 PM,008XX E 78TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,624,6,6,69,11,1183134,1853470,2015,08/17/2015 03:03:40 PM,41.753119052,-87.604451277,"(41.753119052, -87.604451277)"
6279678,HP367541,05/31/2008 04:15:00 PM,054XX S WOOD ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,932,9,16,61,04B,1165272,1868684,2008,02/04/2016 06:33:39 AM,41.795264886,-87.669478195,"(41.795264886, -87.669478195)"
2863236,HJ519245,07/26/2003 01:15:00 AM,014XX N DAMEN AVE,460,BATTERY,SIMPLE,STREET,true,false,1424,14,1,24,08B,1162800,1909702,2003,04/15/2016 08:55:02 AM,41.907874391,-87.677394125,"(41.907874391, -87.677394125)"
2112243,HH347527,05/03/2002 04:55:00 PM,017XX W 21ST PL,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,1223,12,25,31,08B,1165067,1889787,2002,04/15/2016 08:55:02 AM,41.853178146,-87.669632137,"(41.853178146, -87.669632137)"
4381495,HL677411,10/16/2005 08:30:00 PM,078XX S KINGSTON AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,false,false,421,4,7,43,3,1194550,1853456,2005,04/15/2016 08:55:02 AM,41.752807623,-87.562617242,"(41.752807623, -87.562617242)"
9368010,HW505385,10/24/2013 10:00:00 AM,083XX S KINGSTON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,423,4,7,46,5,1194622,1850125,2013,02/04/2016 06:33:39 AM,41.743665322,-87.562462756,"(41.743665322, -87.562462756)"
8221636,HT453837,08/18/2011 10:45:00 AM,051XX S HOMAN AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,822,8,14,63,08A,1154578,1870363,2011,02/04/2016 06:33:39 AM,41.800092226,-87.708648836,"(41.800092226, -87.708648836)"
9711325,HX361279,07/24/2014 06:00:00 PM,022XX W 51ST ST,890,THEFT,FROM BUILDING,APARTMENT,false,false,931,9,16,63,6,1162282,1870809,2014,02/04/2016 06:33:39 AM,41.801158994,-87.680383425,"(41.801158994, -87.680383425)"
1390582,G104048,02/20/2001 03:50:00 PM,021XX W ARTHUR AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2412,24,,,14,1160500,1943081,2001,08/17/2015 03:03:40 PM,41.999516145,-87.684915379,"(41.999516145, -87.684915379)"
7593167,HS397727,07/06/2010 10:55:00 PM,058XX S PRINCETON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,711,7,20,68,3,1175284,1866277,2010,02/04/2016 06:33:39 AM,41.788441799,-87.632836061,"(41.788441799, -87.632836061)"
6605173,HP677045,11/01/2008 08:30:00 AM,032XX N SEMINARY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,false,false,1924,19,44,6,5,1168377,1921696,2008,02/04/2016 06:33:39 AM,41.940667707,-87.656559518,"(41.940667707, -87.656559518)"
1414486,G131824,03/06/2001 04:40:00 PM,036XX S WABASH AV,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,211,2,,,08B,1177370,1880635,2001,08/17/2015 03:03:40 PM,41.827794553,-87.62475348,"(41.827794553, -87.62475348)"
1854586,G694588,11/18/2001 04:00:00 PM,003XX S LAVERGNE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1533,15,,,14,1143283,1897790,2001,08/17/2015 03:03:40 PM,41.875573632,-87.749387722,"(41.875573632, -87.749387722)"
9609566,HX259900,05/13/2014 10:40:00 AM,062XX S KOSTNER AVE,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,813,8,13,65,17,1148109,1862949,2014,02/04/2016 06:33:39 AM,41.7798736,-87.732562855,"(41.7798736, -87.732562855)"
4021825,HL349504,05/11/2005 01:15:00 PM,049XX W SUPERIOR ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1531,15,37,25,18,1143313,1904515,2005,04/15/2016 08:55:02 AM,41.894027284,-87.749109473,"(41.894027284, -87.749109473)"
7135000,HR543554,09/18/2009 12:30:00 PM,042XX W MONROE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1115,11,28,26,18,1148177,1899325,2009,02/04/2016 06:33:39 AM,41.879693076,-87.731379094,"(41.879693076, -87.731379094)"
10509070,HZ250768,05/04/2016 09:00:00 AM,014XX N LAKE SHORE DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,1824,18,43,8,11,1176800,1910080,2016,05/11/2016 03:50:55 PM,41.908606347,-87.625954515,"(41.908606347, -87.625954515)"
4779860,HM394193,06/05/2006 03:40:40 AM,071XX W ARCHER AVE,820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,811,8,23,56,6,1129526,1867228,2006,04/15/2016 08:55:02 AM,41.791952068,-87.8005951,"(41.791952068, -87.8005951)"
9530092,HX183778,03/12/2014 08:00:00 AM,040XX W MELROSE ST,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1731,17,31,16,04B,1148990,1921306,2014,02/04/2016 06:33:39 AM,41.939995411,-87.727824074,"(41.939995411, -87.727824074)"
4898191,HM513309,08/01/2006 04:53:00 PM,062XX S KENWOOD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,314,3,20,42,04B,1186144,1863990,2006,04/15/2016 08:55:02 AM,41.781916378,-87.593089141,"(41.781916378, -87.593089141)"
6685212,HP759933,12/31/2008 06:00:00 PM,009XX N MENARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1511,15,29,25,14,1137526,1905592,2008,02/04/2016 06:33:39 AM,41.89708887,-87.77033763,"(41.89708887, -87.77033763)"
7928608,HT161635,01/01/2011 09:00:00 AM,012XX S FEDERAL ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,132,1,2,33,26,1175975,1894683,2011,02/04/2016 06:33:39 AM,41.866374768,-87.629449084,"(41.866374768, -87.629449084)"
9264501,HW409147,08/15/2013 08:00:00 AM,018XX W 95TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2213,22,19,72,14,1165641,1841670,2013,02/04/2016 06:33:39 AM,41.721126884,-87.668890173,"(41.721126884, -87.668890173)"
4739274,HM348753,05/13/2006 03:40:00 PM,067XX S WESTERN AVE,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,false,false,832,8,15,66,3,1161533,1860003,2006,04/15/2016 08:55:02 AM,41.771521464,-87.683429837,"(41.771521464, -87.683429837)"
9641839,HX292168,06/06/2014 09:00:00 AM,040XX W MADISON ST,460,BATTERY,SIMPLE,SIDEWALK,true,false,1115,11,28,26,08B,1149406,1899705,2014,02/04/2016 06:33:39 AM,41.880712096,-87.726856482,"(41.880712096, -87.726856482)"
9280185,HW424957,08/25/2013 11:00:00 PM,108XX S CALUMET AVE,810,THEFT,OVER $500,STREET,false,false,513,5,9,49,6,1180502,1833145,2013,02/04/2016 06:33:39 AM,41.697405524,-87.614718236,"(41.697405524, -87.614718236)"
1317772,G007475,01/04/2001 08:00:00 AM,064XX S WOODLAWN AV,460,BATTERY,SIMPLE,STREET,false,false,314,3,,,08B,1185283,1862552,2001,08/17/2015 03:03:40 PM,41.777990678,-87.596290932,"(41.777990678, -87.596290932)"
7208212,HR621686,11/02/2009 09:40:00 AM,021XX E 87TH ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,412,4,8,45,08B,1191768,1847705,2009,02/04/2016 06:33:39 AM,41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
4424721,HL673777,10/14/2005 11:28:00 PM,033XX W HURON ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1121,11,27,23,18,1154037,1904469,2005,04/15/2016 08:55:02 AM,41.893693925,-87.70972461,"(41.893693925, -87.70972461)"
2149221,HH396155,05/25/2002 05:35:00 PM,0000X N LEAVITT ST,460,BATTERY,SIMPLE,STREET,true,true,1332,12,2,28,08B,1161747,1900155,2002,04/15/2016 08:55:02 AM,41.881698683,-87.681528717,"(41.881698683, -87.681528717)"
9710404,HX360308,07/24/2014 01:00:00 AM,085XX S HOUSTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,424,4,10,46,08B,1197968,1848812,2014,02/04/2016 06:33:39 AM,41.739979444,-87.550246811,"(41.739979444, -87.550246811)"
1536584,G287922,05/18/2001 10:30:00 PM,050XX S ARCHER AV,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,815,8,,,6,1150501,1871162,2001,08/17/2015 03:03:40 PM,41.802365134,-87.723579778,"(41.802365134, -87.723579778)"
6198723,HP286869,04/18/2008 01:00:00 PM,016XX N TROY ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1421,14,26,23,7,1155092,1910767,2008,02/04/2016 06:33:39 AM,41.910955098,-87.705680702,"(41.910955098, -87.705680702)"
3712734,HK816518,12/18/2004 09:00:00 PM,012XX N LARRABEE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1822,18,27,8,26,1172105,1908543,2004,04/15/2016 08:55:02 AM,41.904493689,-87.643246928,"(41.904493689, -87.643246928)"
7771743,HS576972,10/22/2010 11:15:00 AM,002XX S STATE ST,870,THEFT,POCKET-PICKING,CTA PLATFORM,false,false,123,1,42,32,6,1176413,1899331,2010,02/04/2016 06:33:39 AM,41.879119296,-87.62770089,"(41.879119296, -87.62770089)"
8824714,HV497859,09/30/2012 02:00:00 AM,008XX E 100TH ST,3960,INTIMIDATION,INTIMIDATION,SIDEWALK,true,false,511,5,8,50,26,1183665,1838582,2012,02/04/2016 06:33:39 AM,41.712252338,-87.602968356,"(41.712252338, -87.602968356)"
1692489,G488439,08/16/2001 07:00:00 PM,015XX E 74 ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,324,3,,,04A,1187687,1856186,2001,08/17/2015 03:03:40 PM,41.760464948,-87.587680248,"(41.760464948, -87.587680248)"
3475183,HK532062,07/26/2004 09:00:00 AM,005XX E PERSHING RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,213,2,3,38,6,1180448,1879234,2004,04/15/2016 08:55:02 AM,41.823879885,-87.613503857,"(41.823879885, -87.613503857)"
8127096,HT361662,06/23/2011 10:00:00 AM,012XX W 108TH PL,820,THEFT,$500 AND UNDER,STREET,false,false,2234,22,34,75,6,1170047,1832833,2011,02/04/2016 06:33:39 AM,41.696782345,-87.653007615,"(41.696782345, -87.653007615)"
8825893,HV499190,09/29/2012 10:00:00 PM,105XX S HAMILTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2212,22,19,72,14,1163903,1834793,2012,02/04/2016 06:33:39 AM,41.702291893,-87.675448593,"(41.702291893, -87.675448593)"
4140187,HL473014,07/09/2005 04:45:00 PM,041XX W WILCOX ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1115,11,28,26,08B,1148889,1899016,2005,04/15/2016 08:55:02 AM,41.878831412,-87.728772701,"(41.878831412, -87.728772701)"
6767802,HR185645,02/23/2009 06:00:00 PM,030XX N NAGLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2511,25,36,19,14,1132884,1919537,2009,02/04/2016 06:33:39 AM,41.935437997,-87.78706109,"(41.935437997, -87.78706109)"
5817972,HN627192,10/03/2007 07:30:00 PM,102XX S ABERDEEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2232,22,34,73,7,1170793,1836917,2007,04/15/2016 08:55:02 AM,41.707973274,-87.650157582,"(41.707973274, -87.650157582)"
1374141,G083634,02/09/2001 11:30:00 PM,016XX W GRAND AV,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1324,12,,,7,1165515,1903524,2001,08/17/2015 03:03:40 PM,41.890864116,-87.667596784,"(41.890864116, -87.667596784)"
5731348,HN540298,08/20/2007 03:47:46 PM,092XX S COMMERCIAL AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,423,4,10,46,3,1197746,1844398,2007,04/15/2016 08:55:02 AM,41.727872617,-87.551207132,"(41.727872617, -87.551207132)"
6626404,HP697848,11/22/2008 12:00:00 PM,090XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,false,false,423,4,10,46,14,1197716,1845523,2008,02/04/2016 06:33:39 AM,41.730960457,-87.551279583,"(41.730960457, -87.551279583)"
